지형지물,관리번호,관리기관,법정동,지번,수종코드,보호판유무,X,Y
가로수,130485118,용인시,서리,606-3전,느티나무,N,215252.855,412120.573
가로수,130485119,용인시,서리,606-3전,느티나무,N,215255.606,412115.813
가로수,130485120,용인시,서리,606-3전,느티나무,N,215258.796,412110.933
가로수,130485121,용인시,서리,605-3답,느티나무,N,215284.016,412094.834
가로수,130485122,용인시,서리,605-3답,느티나무,N,215280.955,412099.894
가로수,130485123,용인시,서리,605-3답,느티나무,N,215277.815,412105.294
가로수,130485124,용인시,서리,1154도,느티나무,N,215274.695,412110.504
가로수,130485125,용인시,서리,604-1답,느티나무,N,215271.685,412115.554
가로수,130485127,용인시,서리,606-3전,느티나무,N,215262.735,412129.603
가로수,130485128,용인시,서리,607-4전,느티나무,N,215259.365,412134.413
가로수,130485129,용인시,서리,607-4전,느티나무,N,215256.095,412139.633
가로수,130485130,용인시,서리,607-4전,느티나무,N,215252.735,412144.573
가로수,130485131,용인시,서리,607-4전,느티나무,N,215249.265,412149.943
가로수,130485132,용인시,서리,607-4전,느티나무,N,215246.505,412154.013
가로수,130485133,용인시,서리,607-4전,느티나무,N,215243.025,412159.122
가로수,130485134,용인시,서리,607-4전,느티나무,N,215239.255,412164.462
가로수,130485135,용인시,서리,607-4전,느티나무,N,215235.945,412169.322
가로수,130485137,용인시,서리,607-4전,느티나무,N,215229.175,412179.412
가로수,130485138,용인시,서리,607-4전,느티나무,N,215225.605,412184.452
가로수,130485139,용인시,서리,607-4전,느티나무,N,215222.125,412189.391
가로수,130485140,용인시,서리,640-5전,느티나무,N,215218.384,412194.831
가로수,130485141,용인시,서리,640-5전,느티나무,N,215215.294,412199.311
가로수,130485142,용인시,서리,640-5전,느티나무,N,215211.584,412204.631
가로수,130485144,용인시,서리,640-5전,느티나무,N,215208.444,412209.671
가로수,130485145,용인시,서리,640-5전,느티나무,N,215204.714,412214.651
가로수,130485146,용인시,서리,640-5전,느티나무,N,215201.284,412219.721
가로수,130485147,용인시,서리,640-5전,느티나무,N,215197.914,412224.59
가로수,130485148,용인시,서리,640-5전,느티나무,N,215194.294,412229.78
가로수,130485149,용인시,서리,640-5전,느티나무,N,215190.974,412234.59
가로수,130485150,용인시,서리,640-5전,느티나무,N,215187.104,412240.79
가로수,130485151,용인시,서리,640-5전,느티나무,N,215183.394,412245.84
가로수,130485152,용인시,서리,640-5전,느티나무,N,215180.004,412250.67
가로수,130485153,용인시,서리,640-5전,느티나무,N,215176.492,412255.674
가로수,130485154,용인시,서리,640-5전,느티나무,N,215173.094,412260.619
가로수,130485157,용인시,서리,640-5전,느티나무,N,215162.223,412276.459
가로수,130485158,용인시,서리,640-5전,느티나무,N,215158.683,412281.449
가로수,130485159,용인시,서리,640-5전,느티나무,N,215155.393,412286.369
가로수,130485160,용인시,서리,640-5전,느티나무,N,215151.633,412291.819
가로수,130485162,용인시,서리,639-2전,느티나무,N,215144.933,412301.458
가로수,130485163,용인시,서리,639-2전,느티나무,N,215141.693,412306.388
가로수,130485164,용인시,서리,1154도,느티나무,N,215137.303,412312.488
가로수,130485165,용인시,서리,1154도,느티나무,N,215133.973,412317.408
가로수,130485166,용인시,서리,1154도,느티나무,N,215130.383,412322.658
가로수,130485167,용인시,서리,1154도,느티나무,N,215126.883,412327.838
가로수,130495001,용인시,서리,605-3답,느티나무,N,215287.296,412089.134
가로수,130495002,용인시,서리,605-3답,느티나무,N,215290.116,412084.115
가로수,130495003,용인시,서리,605-3답,느티나무,N,215293.496,412078.115
가로수,130495004,용인시,서리,605-3답,느티나무,N,215299.046,412067.975
가로수,130495005,용인시,서리,605-3답,느티나무,N,215302.116,412062.365
가로수,130495006,용인시,서리,592-3답,느티나무,N,215304.656,412057.566
가로수,130495007,용인시,서리,592-3답,느티나무,N,215307.706,412051.996
가로수,130495008,용인시,서리,591-3답,느티나무,N,215310.746,412046.586
가로수,130495009,용인시,서리,591-3답,느티나무,N,215313.556,412040.726
가로수,130495010,용인시,서리,591-3답,느티나무,N,215316.066,412035.636
가로수,130495011,용인시,서리,591-3답,느티나무,N,215318.966,412030.206
가로수,130495012,용인시,서리,591-3답,느티나무,N,215323.316,412022.177
가로수,130495013,용인시,서리,605-3답,느티나무,N,215296.345,412072.994
가로수,130495014,용인시,서리,591-3답,느티나무,N,215326.276,412016.717
가로수,130495015,용인시,서리,591-3답,느티나무,N,215328.846,412011.747
가로수,130495016,용인시,서리,591-3답,느티나무,N,215331.906,412006.217
가로수,130495017,용인시,서리,592-4답,느티나무,N,215334.516,412000.657
가로수,130495018,용인시,서리,592-4답,느티나무,N,215337.557,411995.147
가로수,130495019,용인시,서리,592-4답,느티나무,N,215340.286,411990.158
가로수,130495020,용인시,서리,592-4답,느티나무,N,215343.157,411984.638
가로수,130495021,용인시,서리,592-4답,느티나무,N,215345.787,411979.258
가로수,130495022,용인시,서리,571-1전,느티나무,N,215272.796,412087.524
가로수,130495023,용인시,서리,571-1전,느티나무,N,215275.396,412082.884
가로수,130495024,용인시,서리,571-1전,느티나무,N,215277.896,412078.424
가로수,130495026,용인시,서리,1156도,느티나무,N,215283.526,412068.265
가로수,130495027,용인시,서리,571-2도,느티나무,N,215286.356,412063.165
가로수,130495028,용인시,서리,605-3답,느티나무,N,215289.106,412058.215
가로수,130495029,용인시,서리,605-3답,느티나무,N,215291.666,412053.175
가로수,130495031,용인시,서리,605-3답,느티나무,N,215297.156,412042.445
가로수,130495032,용인시,서리,591-3답,느티나무,N,215300.006,412036.956
가로수,130495033,용인시,서리,591-3답,느티나무,N,215303.136,412031.476
가로수,130495034,용인시,서리,591-3답,느티나무,N,215305.806,412025.696
가로수,130495035,용인시,서리,591-3답,느티나무,N,215308.986,412020.586
가로수,130495036,용인시,서리,591-3답,느티나무,N,215311.547,412015.366
가로수,130495037,용인시,서리,591-3답,느티나무,N,215314.257,412010.286
가로수,130495038,용인시,서리,591-3답,느티나무,N,215317.257,412004.377
가로수,130495039,용인시,서리,591-3답,느티나무,N,215320.147,411998.947
가로수,130495040,용인시,서리,591-3답,느티나무,N,215323.297,411992.947
가로수,130495041,용인시,서리,591-3답,느티나무,N,215326.177,411987.717
가로수,130495042,용인시,서리,591-3답,느티나무,N,215328.697,411982.687
가로수,130495043,용인시,서리,591-3답,느티나무,N,215331.077,411978.148
가로수,130495044,용인시,서리,591-3답,느티나무,N,215333.857,411972.778
가로수,130495045,용인시,서리,591-3답,느티나무,N,215337.437,411966.278
가로수,130495046,용인시,서리,591-3답,느티나무,N,215339.067,411962.708
가로수,130495047,용인시,서리,591-3답,느티나무,N,215341.947,411957.768
가로수,130496001,용인시,서리,592-4답,느티나무,N,215348.727,411973.968
가로수,130496002,용인시,서리,592-4답,느티나무,N,215351.207,411968.808
가로수,130496003,용인시,서리,592-4답,느티나무,N,215354.337,411963.238
가로수,130496004,용인시,서리,592-4답,느티나무,N,215356.807,411958.129
가로수,130496006,용인시,서리,585-4답,느티나무,N,215362.927,411946.319
가로수,130496007,용인시,서리,585-4답,느티나무,N,215366.137,411940.619
가로수,130496008,용인시,서리,585-4답,느티나무,N,215368.807,411934.99
가로수,130496009,용인시,서리,585-4답,느티나무,N,215371.797,411929.76
가로수,130496010,용인시,서리,585-4답,느티나무,N,215374.817,411924.17
가로수,130496011,용인시,서리,585-4답,느티나무,N,215377.497,411918.56
가로수,130496012,용인시,서리,585-4답,느티나무,N,215381.197,411911.51
가로수,130496013,용인시,서리,585-4답,느티나무,N,215384.467,411905.371
가로수,130496014,용인시,서리,585-4답,느티나무,N,215386.937,411900.761
가로수,130496015,용인시,서리,585-4답,느티나무,N,215389.967,411895.161
가로수,130496016,용인시,서리,585-4답,느티나무,N,215392.807,411889.601
가로수,130496017,용인시,서리,585-4답,느티나무,N,215395.527,411884.231
가로수,130496018,용인시,서리,585-4답,느티나무,N,215398.457,411878.932
가로수,130496019,용인시,서리,585-4답,느티나무,N,215401.177,411873.532
가로수,130496020,용인시,서리,585-4답,느티나무,N,215404.047,411868.082
가로수,130496021,용인시,서리,585-4답,느티나무,N,215407.047,411862.372
가로수,130496022,용인시,서리,585-4답,느티나무,N,215410.048,411856.942
가로수,130496023,용인시,서리,585-4답,느티나무,N,215412.578,411851.593
가로수,130496024,용인시,서리,585-4답,느티나무,N,215415.558,411846.213
가로수,130496025,용인시,서리,585-4답,느티나무,N,215418.118,411841.523
가로수,130496026,용인시,서리,585-4답,느티나무,N,215420.908,411836.003
가로수,130496027,용인시,서리,585-4답,느티나무,N,215426.638,411825.123
가로수,130496028,용인시,서리,585-4답,느티나무,N,215429.653,411819.365
가로수,130496037,용인시,서리,1125도,느티나무,N,215374.888,411895.18
가로수,130496038,용인시,서리,580-3답,느티나무,N,215378.308,411888.991
가로수,130496039,용인시,서리,580-3답,느티나무,N,215380.138,411885.151
가로수,130496040,용인시,서리,580-3답,느티나무,N,215382.298,411881.331
가로수,130496041,용인시,서리,580-3답,느티나무,N,215388.298,411869.881
가로수,130496042,용인시,서리,580-3답,느티나무,N,215391.048,411864.911
가로수,130496043,용인시,서리,580-3답,느티나무,N,215393.668,411859.672
가로수,130496044,용인시,서리,580-3답,느티나무,N,215396.228,411855.032
가로수,130496045,용인시,서리,580-3답,느티나무,N,215398.678,411850.022
가로수,130496046,용인시,서리,580-3답,느티나무,N,215401.418,411845.082
가로수,130496047,용인시,서리,580-3답,느티나무,N,215404.618,411838.472
가로수,130496048,용인시,서리,580-3답,느티나무,N,215407.698,411832.973
가로수,130496049,용인시,서리,580-3답,느티나무,N,215410.508,411827.533
가로수,130496050,용인시,서리,580-3답,느티나무,N,215413.198,411821.903
가로수,130496051,용인시,서리,580-3답,느티나무,N,215415.988,411816.853
가로수,130496052,용인시,서리,585-4답,느티나무,N,215432.398,411814.214
가로수,130496053,용인시,서리,585-4답,느티나무,N,215435.268,411808.874
가로수,130496054,용인시,서리,585-4답,느티나무,N,215438.308,411803.724
가로수,130496055,용인시,서리,585-4답,느티나무,N,215441.078,411798.295
가로수,130496056,용인시,서리,586-4답,느티나무,N,215443.968,411792.995
가로수,130496057,용인시,서리,586-4답,느티나무,N,215447.328,411787.575
가로수,130496058,용인시,서리,586-4답,느티나무,N,215451.658,411779.965
가로수,130496059,용인시,서리,586-4답,느티나무,N,215454.328,411775.046
가로수,130496060,용인시,서리,586-4답,느티나무,N,215457.768,411769.906
가로수,130496061,용인시,서리,586-4답,느티나무,N,215460.978,411764.676
가로수,130496062,용인시,서리,586-4답,느티나무,N,215464.428,411759.536
가로수,130496063,용인시,서리,586-4답,느티나무,N,215467.528,411754.566
가로수,130496064,용인시,서리,586-4답,느티나무,N,215470.268,411751.146
가로수,130496065,용인시,서리,586-4답,느티나무,N,215473.389,411746.646
가로수,130496066,용인시,서리,586-4답,느티나무,N,215476.969,411741.736
가로수,130496067,용인시,서리,586-4답,느티나무,N,215480.689,411736.976
가로수,130496068,용인시,서리,586-4답,느티나무,N,215484.209,411732.296
가로수,130496069,용인시,서리,1125도,느티나무,N,215487.959,411727.187
가로수,130496070,용인시,서리,1125도,느티나무,N,215491.759,411722.647
가로수,130496071,용인시,서리,1125도,느티나무,N,215495.249,411718.117
가로수,130496072,용인시,서리,344-1도,느티나무,N,215498.519,411713.957
가로수,130496073,용인시,서리,344-1도,느티나무,N,215502.569,411709.437
가로수,130496074,용인시,서리,344-1도,느티나무,N,215506.479,411704.747
가로수,130496075,용인시,서리,1125도,느티나무,N,215510.449,411700.087
가로수,130496076,용인시,서리,580-3답,느티나무,N,215418.878,411811.303
가로수,130496080,용인시,서리,579-2전,느티나무,N,215430.448,411789.814
가로수,130496081,용인시,서리,578-3전,느티나무,N,215433.428,411784.545
가로수,130496082,용인시,서리,578-3전,느티나무,N,215436.578,411779.125
가로수,130496083,용인시,서리,578-3전,느티나무,N,215439.448,411774.135
가로수,130496084,용인시,서리,578-3전,느티나무,N,215442.648,411768.915
가로수,130496085,용인시,서리,578-3전,느티나무,N,215445.759,411763.825
가로수,130496086,용인시,서리,578-3전,느티나무,N,215449.259,411758.435
가로수,130496087,용인시,서리,578-3전,느티나무,N,215452.639,411753.375
가로수,130496088,용인시,서리,578-3전,느티나무,N,215455.999,411748.246
가로수,130496089,용인시,서리,578-3전,느티나무,N,215459.729,411742.796
가로수,130496090,용인시,서리,344-5전,느티나무,N,215478.599,411717.216
가로수,130496091,용인시,서리,344-5전,느티나무,N,215485.159,411709.536
가로수,130496092,용인시,서리,344-5전,느티나무,N,215489.359,411704.646
가로수,130496093,용인시,서리,344-5전,느티나무,N,215492.929,411699.997
가로수,130496094,용인시,서리,335-2도,느티나무,N,215559.4,411643.498
가로수,130496095,용인시,서리,335-2도,느티나무,N,215563.23,411638.808
가로수,130496096,용인시,서리,335-2도,느티나무,N,215567.081,411634.178
가로수,130496097,용인시,서리,342-2답,느티나무,N,215546.89,411637.328
가로수,130496098,용인시,서리,342-2답,느티나무,N,215551.031,411632.358
가로수,130496099,용인시,서리,342-2답,느티나무,N,215555.401,411627.678
가로수,130496100,용인시,서리,342-4답,느티나무,N,215563.801,411617.608
가로수,130496101,용인시,서리,1127구,느티나무,N,215569.171,411611.358
가로수,130496102,용인시,서리,335-4전,느티나무,N,215571.101,411629.698
가로수,130496103,용인시,서리,335-4전,느티나무,N,215575.111,411624.918
가로수,130496104,용인시,서리,335-4전,느티나무,N,215579.301,411620.028
가로수,130496105,용인시,서리,335-4전,느티나무,N,215583.071,411615.458
가로수,130496106,용인시,서리,335-4전,느티나무,N,215587.081,411610.978
가로수,130496107,용인시,서리,335-4전,느티나무,N,215591.191,411606.308
가로수,130496108,용인시,서리,336-3전,느티나무,N,215595.021,411601.578
가로수,130496109,용인시,서리,336-3전,느티나무,N,215598.861,411597.198
가로수,130496110,용인시,서리,336-3전,느티나무,N,215603.291,411592.168
가로수,130496111,용인시,서리,336-3전,느티나무,N,215607.162,411587.588
가로수,130496112,용인시,서리,336-3전,느티나무,N,215610.972,411583.028
가로수,130496113,용인시,서리,336-3전,느티나무,N,215619.312,411573.548
가로수,130496114,용인시,서리,336-3전,느티나무,N,215623.372,411568.918
가로수,130496115,용인시,서리,335-2도,느티나무,N,215627.722,411564.508
가로수,130496116,용인시,서리,335-2도,느티나무,N,215575.481,411604.088
가로수,130496117,용인시,서리,335-2도,느티나무,N,215581.592,411596.778
가로수,130496118,용인시,서리,335-2도,느티나무,N,215588.102,411589.248
가로수,130496119,용인시,서리,335-2도,느티나무,N,215592.132,411584.818
가로수,130496120,용인시,서리,335-2도,느티나무,N,215595.942,411580.068
가로수,130496121,용인시,서리,335-2도,느티나무,N,215599.852,411575.408
가로수,130496122,용인시,서리,335-2도,느티나무,N,215603.882,411570.928
가로수,130496123,용인시,서리,1126도,느티나무,N,215607.972,411566.158
가로수,130496124,용인시,서리,340-1전,느티나무,N,215611.872,411561.368
가로수,130496125,용인시,서리,340-9답,느티나무,N,215619.883,411552.128
가로수,130496126,용인시,서리,340-9답,느티나무,N,215623.863,411547.468
가로수,130500001,용인시,운학동,산 46-5임,버즘나무,N,221614.752,412069.916
가로수,130500002,용인시,운학동,산 46-5임,버즘나무,N,221617.732,412062.006
가로수,130500003,용인시,운학동,산 46-5임,버즘나무,N,221621.882,412055.286
가로수,130500004,용인시,운학동,773도,버즘나무,N,221626.012,412048.746
가로수,130500005,용인시,운학동,323-3전,버즘나무,N,221630.552,412041.206
가로수,130500006,용인시,운학동,323-1전,버즘나무,N,221635.252,412034.237
가로수,130500007,용인시,운학동,323-1전,버즘나무,N,221639.972,412027.507
가로수,130500008,용인시,운학동,323-1전,버즘나무,N,221644.812,412020.937
가로수,130500009,용인시,운학동,323-3전,버즘나무,N,221649.912,412014.237
가로수,130500010,용인시,운학동,323-3전,버즘나무,N,221654.372,412007.557
가로수,130500011,용인시,운학동,323-3전,버즘나무,N,221659.533,412000.297
가로수,130500012,용인시,운학동,323-3전,버즘나무,N,221664.633,411993.258
가로수,130500013,용인시,운학동,773도,버즘나무,N,221668.953,411987.238
가로수,130500014,용인시,운학동,773도,버즘나무,N,221678.383,411973.328
가로수,130500015,용인시,운학동,323-4전,버즘나무,N,221682.543,411966.988
가로수,130500016,용인시,운학동,323-4전,버즘나무,N,221687.923,411960.298
가로수,130500017,용인시,운학동,산 46-5임,버즘나무,N,221698.373,411946.929
가로수,130500018,용인시,운학동,산 46-5임,버즘나무,N,221704.103,411938.679
가로수,130500019,용인시,운학동,산 46-5임,버즘나무,N,221708.774,411930.179
가로수,130500020,용인시,운학동,773도,버즘나무,N,221712.444,411920.069
가로수,130500021,용인시,운학동,773도,버즘나무,N,221715.184,411907.239
가로수,130500022,용인시,운학동,773도,버즘나무,N,221716.654,411894.579
가로수,130500023,용인시,운학동,773도,버즘나무,N,221718.245,411883.519
가로수,130500024,용인시,운학동,산 46-6임,버즘나무,N,221721.735,411866.89
가로수,130500025,용인시,운학동,325-4답,버즘나무,N,221723.575,411849.48
가로수,130500026,용인시,운학동,773도,버즘나무,N,221718.096,411830.34
가로수,130500027,용인시,운학동,761-1대,느티나무,N,221863.243,411910.822
가로수,130500028,용인시,운학동,761-1대,느티나무,N,221860.203,411908.762
가로수,130500029,용인시,운학동,761-1대,느티나무,N,221857.423,411906.932
가로수,130500030,용인시,운학동,284대,느티나무,N,221854.083,411915.052
가로수,130500031,용인시,운학동,284대,느티나무,N,221849.823,411911.922
가로수,130500032,용인시,운학동,284대,느티나무,N,221844.883,411908.772
가로수,130500033,용인시,운학동,284대,느티나무,N,221843.123,411906.872
가로수,130500034,용인시,운학동,284대,느티나무,N,221840.093,411904.842
가로수,130500035,용인시,운학동,287-4도,느티나무,N,221838.533,411892.802
가로수,130500036,용인시,운학동,287-4도,느티나무,N,221830.823,411886.532
가로수,130500037,용인시,운학동,287-4도,느티나무,N,221826.954,411883.152
가로수,130500038,용인시,운학동,287-4도,느티나무,N,221823.334,411879.742
가로수,130500039,용인시,운학동,287-4도,느티나무,N,221820.094,411876.012
가로수,130500040,용인시,운학동,287-4도,느티나무,N,221817.044,411871.932
가로수,130500041,용인시,운학동,287-4도,느티나무,N,221814.254,411867.942
가로수,130500042,용인시,운학동,287-4도,느티나무,N,221809.424,411860.452
가로수,130500043,용인시,운학동,287-4도,느티나무,N,221806.324,411855.862
가로수,130500044,용인시,운학동,287-4도,느티나무,N,221803.454,411850.852
가로수,130500045,용인시,운학동,347-1도,느티나무,N,221801.005,411846.442
가로수,130500046,용인시,운학동,347-1도,느티나무,N,221797.985,411841.651
가로수,130500047,용인시,운학동,347-1도,느티나무,N,221795.795,411838.031
가로수,130500048,용인시,운학동,347전,느티나무,N,221790.905,411832.231
가로수,130500049,용인시,운학동,346-4전,버즘나무,N,221704.556,411808.67
가로수,130500050,용인시,운학동,346-4전,버즘나무,N,221698.406,411798.39
가로수,130500051,용인시,운학동,346-4전,버즘나무,N,221693.617,411788.3
가로수,130500052,용인시,운학동,347전,느티나무,N,221785.735,411826.381
가로수,130500053,용인시,운학동,347전,느티나무,N,221782.335,411822.891
가로수,130500054,용인시,운학동,347전,느티나무,N,221778.895,411819.441
가로수,130500055,용인시,운학동,347전,느티나무,N,221775.105,411815.951
가로수,130500056,용인시,운학동,346-2답,느티나무,N,221771.486,411812.561
가로수,130500057,용인시,운학동,346-2답,느티나무,N,221767.986,411809.021
가로수,130500058,용인시,운학동,287-2도,느티나무,N,221757.706,411801.051
가로수,130500059,용인시,운학동,287-2도,느티나무,N,221753.546,411798.081
가로수,130500060,용인시,운학동,287-2도,느티나무,N,221749.936,411795.491
가로수,130500061,용인시,운학동,287-2도,느티나무,N,221745.626,411792.241
가로수,130500062,용인시,운학동,346-2답,느티나무,N,221741.896,411787.961
가로수,130500063,용인시,운학동,346-6전,느티나무,N,221737.316,411785.611
가로수,130500064,용인시,운학동,346-6전,느티나무,N,221732.426,411782.641
가로수,130500065,용인시,운학동,346-6전,느티나무,N,221728.247,411780.751
가로수,130500066,용인시,운학동,346-6전,느티나무,N,221724.047,411778.561
가로수,130500067,용인시,운학동,346-6전,느티나무,N,221717.197,411773.46
가로수,130500068,용인시,운학동,346-6전,느티나무,N,221714.187,411772.66
가로수,130500069,용인시,운학동,346-6전,느티나무,N,221709.237,411770.23
가로수,130500070,용인시,운학동,331-1도,느티나무,N,221680.327,411759.74
가로수,130500071,용인시,운학동,332-4도,느티나무,N,221675.457,411752.93
가로수,130500072,용인시,운학동,332-4도,느티나무,N,221670.978,411747.08
가로수,130500073,용인시,운학동,332-5도,느티나무,N,221664.148,411736.3
가로수,130500074,용인시,운학동,332-5도,느티나무,N,221659.628,411724.73
가로수,130500075,용인시,운학동,332-6도,느티나무,N,221655.919,411711.42
가로수,130500076,용인시,운학동,775구,느티나무,N,221656.679,411689.38
가로수,130500077,용인시,운학동,355-1도,느티나무,N,221652.329,411683.03
가로수,130500078,용인시,운학동,378-3도,느티나무,N,221638.329,411680.009
가로수,130500079,용인시,운학동,777도,느티나무,N,221630.78,411673.979
가로수,130500080,용인시,운학동,355-1도,느티나무,N,221640.579,411672.579
가로수,130500081,용인시,운학동,355-13전,느티나무,N,221634.02,411666.829
가로수,130500082,용인시,운학동,355-1도,느티나무,N,221626.04,411660.979
가로수,130500083,용인시,운학동,378-1도,느티나무,N,221610.65,411650.039
가로수,130500084,용인시,운학동,378-1도,느티나무,N,221603.9,411645.379
가로수,130500085,용인시,운학동,380-2도,느티나무,N,221562.281,411629.848
가로수,130500086,용인시,운학동,377-2도,느티나무,N,221568.821,411625.208
가로수,130500087,용인시,운학동,377-2도,느티나무,N,221575.401,411620.589
가로수,130500088,용인시,운학동,377-2도,느티나무,N,221581.501,411616.209
가로수,130500089,용인시,운학동,377-2도,느티나무,N,221588.311,411611.299
가로수,130500090,용인시,운학동,377-2도,느티나무,N,221594.681,411606.879
가로수,130500091,용인시,운학동,377-2도,느티나무,N,221601.111,411602.099
가로수,130500092,용인시,운학동,376-2도,느티나무,N,221607.881,411597.369
가로수,130500093,용인시,운학동,376-2도,느티나무,N,221614.411,411592.71
가로수,130500094,용인시,운학동,376-2도,느티나무,N,221620.731,411588.04
가로수,130500095,용인시,운학동,376-2도,느티나무,N,221627.561,411583.32
가로수,130500096,용인시,운학동,355-2도,느티나무,N,221633.832,411578.84
가로수,130500097,용인시,운학동,355-2도,느티나무,N,221640.202,411574.27
가로수,130500098,용인시,운학동,355-2도,느티나무,N,221645.712,411568.8
가로수,130500099,용인시,운학동,346-5도,느티나무,N,221702.457,411779.49
가로수,130500100,용인시,운학동,287-3도,느티나무,N,221713.517,411783.74
가로수,130500101,용인시,운학동,287-3도,단풍나무,N,221723.516,411788.75
가로수,130500102,용인시,운학동,378창,느티나무,N,221645.679,411687.09
가로수,130500103,용인시,운학동,346전,느티나무,N,221699.457,411781.12
가로수,130504043,용인시,유방동,1007-4천,은행나무,N,219326.924,416900.905
가로수,130504044,용인시,유방동,1007-4천,은행나무,N,219323.328,416895.862
가로수,130504045,용인시,유방동,1007-4천,은행나무,N,219313.1,416885.32
가로수,130504046,용인시,유방동,1007-4천,은행나무,N,219308.446,416879.842
가로수,130504047,용인시,유방동,1007-4천,은행나무,N,219303.689,416874.847
가로수,130504048,용인시,고림동,820-179천,은행나무,N,219299.034,416869.205
가로수,130504050,용인시,고림동,820-179천,은행나무,N,219289.371,416858.436
가로수,130504051,용인시,고림동,820-179천,은행나무,N,219284.599,416853.361
가로수,130504052,용인시,고림동,820-179천,은행나무,N,219279.755,416848.135
가로수,130504053,용인시,고림동,820-179천,은행나무,N,219274.867,416842.645
가로수,130504054,용인시,고림동,820-179천,은행나무,N,219268.794,416836.911
가로수,130504055,용인시,고림동,820-179천,은행나무,N,219263.25,416831.264
가로수,130504056,용인시,고림동,678-2천,은행나무,N,219259.289,416826.49
가로수,130504057,용인시,고림동,678-2천,은행나무,N,219254.161,416821.07
가로수,130504104,용인시,고림동,678-2천,은행나무,N,219249.419,416817.292
가로수,130504105,용인시,고림동,678-2천,은행나무,N,219245.363,416812.404
가로수,130504106,용인시,고림동,678-2천,은행나무,N,219240.351,416807.29
가로수,130504107,용인시,고림동,680-2천,은행나무,N,219234.623,416802.269
가로수,130504108,용인시,고림동,680-2천,은행나무,N,219229.145,416798.064
가로수,130504109,용인시,고림동,679천,은행나무,N,219222.899,416792.17
가로수,130504110,용인시,고림동,679천,은행나무,N,219219.595,416788.01
가로수,130504111,용인시,고림동,679천,은행나무,N,219212.07,416782.294
가로수,130504113,용인시,고림동,673-14천,은행나무,N,219201.471,416772.763
가로수,130504114,용인시,고림동,673-14천,은행나무,N,219196.342,416768.747
가로수,130504115,용인시,고림동,673-14천,은행나무,N,219190.2,416763.978
가로수,130504116,용인시,고림동,673-14천,은행나무,N,219185.263,416759.597
가로수,130504118,용인시,고림동,900구,은행나무,N,219173.354,416750.358
가로수,130504119,용인시,고림동,900구,은행나무,N,219168.593,416745.438
가로수,130504128,용인시,고림동,688-6전,은행나무,N,219128.535,416675.364
가로수,130504129,용인시,고림동,688-6전,은행나무,N,219125.585,416667.713
가로수,130504130,용인시,고림동,688-6전,은행나무,N,219123.511,416659.944
가로수,130504131,용인시,고림동,688-6전,은행나무,N,219121.258,416650.857
가로수,130504132,용인시,고림동,688-6전,은행나무,N,219119.427,416644.184
가로수,130504133,용인시,고림동,688-6전,은행나무,N,219117.632,416637.064
가로수,130504134,용인시,고림동,688-6전,은행나무,N,219115.522,416628.909
가로수,130504135,용인시,고림동,688-6전,은행나무,N,219113.868,416621.151
가로수,130504136,용인시,고림동,688-6전,은행나무,N,219111.919,416613.357
가로수,130504137,용인시,고림동,688-6전,은행나무,N,219109.937,416605.527
가로수,130504138,용인시,유방동,502-5대,은행나무,N,218899.809,416554.027
가로수,130504139,용인시,유방동,502-5대,은행나무,N,218904.285,416554.998
가로수,130504140,용인시,유방동,502-5대,은행나무,N,218911.829,416556.409
가로수,130504141,용인시,고림동,688-6전,은행나무,N,219108.623,416597.926
가로수,130504142,용인시,고림동,688-6전,은행나무,N,219106.413,416589.337
가로수,130504143,용인시,고림동,688-6전,은행나무,N,219104.658,416581.257
가로수,130504144,용인시,고림동,688-6전,은행나무,N,219103.103,416572.935
가로수,130504145,용인시,고림동,691-4전,은행나무,N,219101.648,416565.477
가로수,130504146,용인시,고림동,691-4전,은행나무,N,219100.304,416558.032
가로수,130504147,용인시,고림동,691-4전,은행나무,N,219099.31,416551.762
가로수,130504148,용인시,고림동,691-4전,은행나무,N,219097.898,416546.199
가로수,130504149,용인시,고림동,691-1전,은행나무,N,219097.5,416541.04
가로수,130505003,용인시,유방동,482-2제,메타세콰이아,N,219330.23,417064.016
가로수,130505005,용인시,고림동,439-1임,은행나무,N,219394.584,416975.267
가로수,130505006,용인시,고림동,439-1임,은행나무,N,219389.773,416969.496
가로수,130505007,용인시,고림동,976제,은행나무,N,219385.787,416963.715
가로수,130505008,용인시,고림동,442-10천,은행나무,N,219379.685,416958.395
가로수,130505009,용인시,고림동,976제,은행나무,N,219375.828,416952.364
가로수,130505010,용인시,고림동,976제,은행나무,N,219370.583,416947.183
가로수,130505011,용인시,유방동,442-17천,은행나무,N,219365.338,416942.493
가로수,130505012,용인시,유방동,442-17천,은행나무,N,219360.35,416936.782
가로수,130505014,용인시,유방동,442-17천,은행나무,N,219349.401,416924.625
가로수,130505015,용인시,유방동,442-17천,은행나무,N,219343.643,416917.979
가로수,130505016,용인시,고림동,442-17천,은행나무,N,219338.612,416911.942
가로수,130505017,용인시,유방동,442-17천,은행나무,N,219332.788,416906.574
가로수,130505018,용인시,고림동,573-11답,메타세콰이아,N,219667.459,417095.605
가로수,130505019,용인시,고림동,573-11답,메타세콰이아,N,219673.972,417091.332
가로수,130505020,용인시,고림동,573-11답,메타세콰이아,N,219680.759,417087.148
가로수,130505021,용인시,고림동,573-11답,메타세콰이아,N,219687.535,417082.658
